status;price;bed;bath;acre_lot;city;state;zip_code;house_size;sold_date
for_sale;4600000;3;3;;Dorado;Puerto Rico;646;3095;
for_sale;1500000;3;3;13.65;Dorado;Puerto Rico;646;1942;
for_sale;3950000;7;6;0.26;Dorado;Puerto Rico;646;4800;
for_sale;1250000;6;4;;Dorado;Puerto Rico;646;1495;
for_sale;3995000;;;0.47;Dorado;Puerto Rico;646;;
for_sale;97900;4;2;0.51;Hatillo;Puerto Rico;659;1641;
for_sale;58000;3;1;0.05;Ponce;Puerto Rico;;790;
for_sale;144900;4;4;0.2;Hatillo;Puerto Rico;685;1760;
for_sale;265000;3;3;2.91;Moca;Puerto Rico;676;2485;
for_sale;99000;3;1;0.15;Juana Diaz;Puerto Rico;795;800;
sold;76900;3;2;;Canovanas;Puerto Rico;729;1200;2020-02-28
for_sale;95000;3;1;0.1;Ponce;Puerto Rico;728;1100;
for_sale;245000;4;3;0.22;Camuy;Puerto Rico;678;900;
for_sale;25000;;;1.07;Lares;Puerto Rico;669;;
for_sale;289000;;;65.07;Arecibo;Puerto Rico;612;;
for_sale;28000;;;0.14;Moca;Puerto Rico;676;;
for_sale;325000;;;4.22;Lares;Puerto Rico;669;;
for_sale;103000;;;0.6;Ponce;Puerto Rico;717;;
for_sale;1000000;;;0.71;Villalba;Puerto Rico;766;;
for_sale;225000;3;3;0.72;Ponce;Puerto Rico;731;2460;
for_sale;119000;3;2;0.08;Juana Diaz;Puerto Rico;795;1084;
for_sale;97000;4;2;0.35;Juana Diaz;Puerto Rico;795;1918;
for_sale;210000;4;3;5.05;Ponce;Puerto Rico;730;1520;
for_sale;67600;4;1;0.8;Ponce;Puerto Rico;731;921;
for_sale;102900;3;1;0.09;Juana Diaz;Puerto Rico;795;870;
for_sale;121000;3;2;0.22;San Sebastian;Puerto Rico;685;1134;
for_sale;81000;4;2;0.15;Lares;Puerto Rico;669;1597;
for_sale;84900;3;2;0.08;Ponce;Puerto Rico;731;1250;
for_sale;99000;5;2;0.25;Ponce;Puerto Rico;728;2283;
for_sale;120000;3;2;0.09;Jayuya;Puerto Rico;664;1100;
for_sale;106000;3;2;0.04;Ponce;Puerto Rico;731;1547;
for_sale;225000;4;2;0.2;Coamo;Puerto Rico;769;1700;
for_sale;74000;3;2;0.04;Ponce;Puerto Rico;731;980;
for_sale;85000;3;1;0.12;Hatillo;Puerto Rico;659;930;
for_sale;54000;3;1;0.68;Ponce;Puerto Rico;730;905;
for_sale;65000;3;1;0.04;Ponce;Puerto Rico;716;1025;
for_sale;126600;2;2;0.25;Ponce;Puerto Rico;730;1004;
for_sale;349900;6;5;0.27;Ponce;Puerto Rico;717;3953;
for_sale;99000;3;1;0.11;Lares;Puerto Rico;669;870;
for_sale;67000;3;2;0.11;Yauco;Puerto Rico;698;1000;
for_sale;121500;4;1;0.11;Ponce;Puerto Rico;731;1562;
for_sale;17850;;;0.72;San Sebastian;Puerto Rico;685;;
for_sale;115000;3;2;0.25;San Sebastian;Puerto Rico;685;875;
for_sale;295000;5;3;2.43;Juana Diaz;Puerto Rico;795;2625;
for_sale;299000;4;2;0.09;Trujillo Alto;Puerto Rico;976;1700;
for_sale;250000;8;7;0.09;Ponce;Puerto Rico;730;4036;
for_sale;50000;;;0.67;San Sebastian;Puerto Rico;685;;
for_sale;119900;;;11;Arecibo;Puerto Rico;612;;
for_sale;42000;;;0.3;Isabela;Puerto Rico;685;;
for_sale;40000;;;0.33;Santa Isabel;Puerto Rico;757;;
for_sale;236500;;;204.51;Lares;Puerto Rico;669;;
for_sale;50000;;;0.25;Hatillo;Puerto Rico;659;;
for_sale;50000;;;0.21;Hatillo;Puerto Rico;659;;
for_sale;40000;;;0.15;Aguadilla;Puerto Rico;603;;
for_sale;195000;3;2;0.28;Aguadilla;Puerto Rico;603;2000;
for_sale;200000;3;2;0.22;Aguadilla;Puerto Rico;603;1895;
for_sale;4000000;;;100;Aguadilla;Puerto Rico;603;;
for_sale;95000;6;2;0.11;Hormigueros;Puerto Rico;660;2914;
for_sale;295000;3;2;0.12;Rincon;Puerto Rico;677;2000;
for_sale;128000;3;2;0.1;Hormigueros;Puerto Rico;660;1100;
for_sale;78000;;;0.62;Rincon;Puerto Rico;677;;
for_sale;195000;3;2;0.19;Isabela;Puerto Rico;662;1800;
for_sale;50000;;;0.25;Rincon;Puerto Rico;677;;
for_sale;275000;;;6.77;Rincon;Puerto Rico;677;;
for_sale;290000;;;87.41;Mayaguez;Puerto Rico;680;;
for_sale;350000;;;38.54;Cabo Rojo;Puerto Rico;623;;
for_sale;208799;;;0.52;Rincon;Puerto Rico;677;;
for_sale;219300;;;0.54;Rincon;Puerto Rico;677;;
for_sale;2000000;;;47;Rincon;Puerto Rico;677;;
for_sale;81900;;;0.1;Arecibo;Puerto Rico;612;;
for_sale;147600;3;3;0.22;Arecibo;Puerto Rico;612;2673;
for_sale;109000;4;2;0.22;Arecibo;Puerto Rico;612;2760;
for_sale;73000;3;1;0.08;Arecibo;Puerto Rico;612;785;
for_sale;135000;;;18;Arecibo;Puerto Rico;612;;
for_sale;78000;3;1;0.25;Arecibo;Puerto Rico;612;1403;
for_sale;4700000;;;235;Arecibo;Puerto Rico;612;;
for_sale;270000;;;6.21;Arecibo;Puerto Rico;612;;
for_sale;4475000;;;179;Arecibo;Puerto Rico;612;;
for_sale;39000;;;0.97;Arecibo;Puerto Rico;612;;
for_sale;81900;6;4;;Arecibo;Puerto Rico;612;2200;
for_sale;50000;;;0.2;;;;;
for_sale;69000;3;2;0.08;Arecibo;Puerto Rico;612;1050;
for_sale;65000;;;0.24;Arecibo;Puerto Rico;612;;
for_sale;95000;2;1;;Hatillo;Puerto Rico;612;940;
for_sale;63500;;;0.23;Arecibo;Puerto Rico;612;;
for_sale;195000;4;2;0.2;Isabela;Puerto Rico;662;1933;
for_sale;62000;4;2;0.36;Vega Baja;Puerto Rico;693;;
for_sale;125000;3;2;0.08;Manati;Puerto Rico;674;1086;
for_sale;77000;4;2;0.11;Vega Baja;Puerto Rico;693;1688;
for_sale;82000;3;1;;Vega Baja;Puerto Rico;693;748;
for_sale;299900;4;2;0.11;Hatillo;Puerto Rico;659;2327;
for_sale;28000;;;0.12;Florida;Puerto Rico;650;;
for_sale;225000;;;8.54;Morovis;Puerto Rico;687;;
for_sale;75200;3;1;0.09;Vega Baja;Puerto Rico;693;1000;
for_sale;160000;;;0.49;Hatillo;Puerto Rico;659;;
for_sale;119000;;;1.29;Hatillo;Puerto Rico;659;;
for_sale;497000;;;;Arecibo;Puerto Rico;652;;
for_sale;89000;;;0.22;Quebradillas;Puerto Rico;678;;
for_sale;1900000;;;5.64;Quebradillas;Puerto Rico;678;;
for_sale;60660;4;3;10.76;Dorado;Puerto Rico;646;;
sold;110000;7;3;0.09;Dorado;Puerto Rico;949;1192;2019-06-28
for_sale;63000;2;1;0.15;Vega Baja;Puerto Rico;693;1000;
for_sale;265000;6;3;4.94;Vega Alta;Puerto Rico;692;3000;
for_sale;88000;3;1;0.15;Corozal;Puerto Rico;783;934;
for_sale;102000;3;1;0.07;Vega Alta;Puerto Rico;962;1025;
for_sale;150000;;;12.62;Corozal;Puerto Rico;783;;
for_sale;180000;;;28.07;Corozal;Puerto Rico;873;;
for_sale;30000;3;2;0.08;Guanica;Puerto Rico;653;1066;
for_sale;77000;6;3;0.13;Mayaguez;Puerto Rico;680;2110;
for_sale;154000;3;2;0.1;Cabo Rojo;Puerto Rico;623;1708;
for_sale;29000;2;1;;Mayaguez;Puerto Rico;680;900;
for_sale;157000;4;2;3.75;Lajas;Puerto Rico;667;1473;
for_sale;229500;7;5;0.04;Mayaguez;Puerto Rico;680;;
for_sale;60150;3;1;0.04;Mayaguez;Puerto Rico;680;975;
for_sale;219000;7;3;0.1;Mayaguez;Puerto Rico;680;1000;
for_sale;159900;3;2;0.16;Cabo Rojo;Puerto Rico;623;1100;
for_sale;55000;;;0.85;Hormigueros;Puerto Rico;660;;
for_sale;149900;2;1;;Cabo Rojo;Puerto Rico;623;854;
for_sale;44000;;;0.47;Lajas;Puerto Rico;667;;
for_sale;80000;;;2.5;Cabo Rojo;Puerto Rico;623;;
for_sale;60000;;;0.25;Cabo Rojo;Puerto Rico;623;;
for_sale;48500;;;0.22;Cabo Rojo;Puerto Rico;623;;
for_sale;65000;;;0.57;Lajas;Puerto Rico;667;;
for_sale;160000;;;59.04;Cabo Rojo;Puerto Rico;623;;
for_sale;385000;;;24.69;Lajas;Puerto Rico;667;;
for_sale;45000;;;0.22;San German;Puerto Rico;683;;
for_sale;80000;;;0.3;Cabo Rojo;Puerto Rico;623;;
for_sale;495000;;;31.08;Cabo Rojo;Puerto Rico;623;;
for_sale;275000;;;7.88;Cabo Rojo;Puerto Rico;623;;
for_sale;199500;;;24.28;Cabo Rojo;Puerto Rico;623;;
for_sale;150000;;;1.94;Cabo Rojo;Puerto Rico;623;;
for_sale;844500;;;10.98;Mayaguez;Puerto Rico;682;;
for_sale;2000000;;;3.84;Cabo Rojo;Puerto Rico;623;;
for_sale;107000;3;2;0.15;Cabo Rojo;Puerto Rico;623;1045;
for_sale;189900;4;3;0.25;Cabo Rojo;Puerto Rico;623;1622;
for_sale;186900;3;2;;Cabo Rojo;Puerto Rico;623;1674;
for_sale;265000;6;6;0.25;Cabo Rojo;Puerto Rico;623;2500;
for_sale;535000;4;5;0.51;Cabo Rojo;Puerto Rico;623;2422;
for_sale;53000;;;0.33;Las Piedras;Puerto Rico;623;;
for_sale;60000;;;0.16;Cabo Rojo;Puerto Rico;623;;
for_sale;55000;;;0.23;Cabo Rojo;Puerto Rico;623;;
for_sale;65000;;;0.25;Cabo Rojo;Puerto Rico;623;;
for_sale;89000;;;1;Cabo Rojo;Puerto Rico;623;;
for_sale;85000;;;0.21;Cabo Rojo;Puerto Rico;623;;
for_sale;215000;;;0.9;Cabo Rojo;Puerto Rico;623;;
for_sale;150000;;;1.46;Cabo Rojo;Puerto Rico;623;;
for_sale;7000000;;;350;Cabo Rojo;Puerto Rico;623;;
for_sale;170000;4;2;0.12;Yauco;Puerto Rico;698;1800;
for_sale;319000;3;3;0.26;Hatillo;Puerto Rico;659;3227;
for_sale;110000;;;2.91;Hatillo;Puerto Rico;659;;
for_sale;150000;;;0.97;Quebradillas;Puerto Rico;678;;
for_sale;69900;5;3;0.16;Isabela;Puerto Rico;662;1886;
for_sale;55000;3;1;0.07;Juana Diaz;Puerto Rico;795;750;
for_sale;132000;3;1;0.74;Lares;Puerto Rico;669;2500;
for_sale;77000;6;3;1.4;Juncos;Puerto Rico;777;2392;
for_sale;119500;3;2;;Ponce;Puerto Rico;728;907;
for_sale;95000;3;1;0.27;Lares;Puerto Rico;669;1070;
for_sale;59000;2;2;0.05;Lares;Puerto Rico;669;1173;
for_sale;100000;4;3;0.18;San Sebastian;Puerto Rico;685;2000;
for_sale;95000;3;3;0.29;Guayanilla;Puerto Rico;656;1591;
for_sale;114000;3;2;0.05;Ponce;Puerto Rico;731;900;
for_sale;63000;4;1;0.09;Yauco;Puerto Rico;698;1087;
for_sale;367500;5;3;19.44;Lares;Puerto Rico;669;3907;
for_sale;105000;;;1.35;Quebradillas;Puerto Rico;678;;
for_sale;90000;;;0.54;Ponce;Puerto Rico;728;;
for_sale;115000;1;1;;Rincon;Puerto Rico;677;568;
for_sale;430000;;;1.6;Rincon;Puerto Rico;677;;
for_sale;49000;;;0.22;Aguada;Puerto Rico;676;;
for_sale;180000;7;3;0.37;Rincon;Puerto Rico;677;;
for_sale;425000;4;3;0.4;Mayaguez;Puerto Rico;682;2711;
for_sale;115000;;;1.94;Anasco;Puerto Rico;680;;
for_sale;55000;;;0.21;Hatillo;Puerto Rico;659;;
for_sale;75000;;;0.75;Rincon;Puerto Rico;677;;
for_sale;104200;;;0.58;Rincon;Puerto Rico;677;;
for_sale;95600;3;1;0.05;Dorado;Puerto Rico;646;816;
for_sale;120000;5;2;0.05;Dorado;Puerto Rico;646;1600;
for_sale;1795000;7;5;0.1;Dorado;Puerto Rico;646;3870;
for_sale;1600000;3;3;0.21;Dorado;Puerto Rico;646;2462;
for_sale;800000;;;4.86;Dorado;Puerto Rico;646;;
for_sale;15000000;3;3;;Dorado;Puerto Rico;646;4265;
for_sale;9900000;;;1;Dorado;Puerto Rico;646;;
for_sale;7995000;;;0.94;Dorado;Puerto Rico;646;;
for_sale;6995000;;;1.3;Dorado;Puerto Rico;646;;
for_sale;750000;4;3;;Dorado;Puerto Rico;646;2178;
for_sale;819000;4;2;0.12;Dorado;Puerto Rico;646;2381;
for_sale;550000;2;2;;Dorado;Puerto Rico;646;1260;
for_sale;15000000;6;7;0.36;Dorado;Puerto Rico;646;6500;
for_sale;1200000;5;5;0.02;Dorado;Puerto Rico;646;4850;
for_sale;9995000;6;7;0.25;Dorado;Puerto Rico;646;5500;
for_sale;825000;4;5;0.08;Dorado;Puerto Rico;646;;
for_sale;989000;4;4;0.13;Dorado;Puerto Rico;646;2800;
for_sale;83600;2;1;0.19;Dorado;Puerto Rico;646;834;
for_sale;889000;5;4;;Dorado;Puerto Rico;646;2489;
for_sale;8500000;6;7;0.3;Dorado;Puerto Rico;646;5073;
for_sale;16500000;7;8;0.9;Dorado;Puerto Rico;646;10000;
for_sale;12500000;6;9;0.64;Dorado;Puerto Rico;646;6554;
for_sale;7500000;4;6;0.22;Dorado;Puerto Rico;646;4400;
for_sale;19500000;5;7;0.3;Dorado;Puerto Rico;646;5000;
for_sale;550000;3;4;;Dorado;Puerto Rico;646;;
for_sale;825000;4;4;0.32;Dorado;Puerto Rico;646;2800;
for_sale;17000000;5;7;0.55;Dorado;Puerto Rico;646;6000;
for_sale;9200000;4;6;0.24;Dorado;Puerto Rico;646;4414;
for_sale;8995000;6;8;0.55;Dorado;Puerto Rico;646;6398;
for_sale;2500000;4;5;0.25;Dorado;Puerto Rico;646;5000;
for_sale;1500000;4;4;0.24;Dorado;Puerto Rico;646;3015;
for_sale;1700000;3;4;0.18;Dorado;Puerto Rico;646;2900;
for_sale;1300000;4;3;0.02;Dorado;Puerto Rico;646;2900;
for_sale;995000;3;3;;Dorado;Puerto Rico;646;1492;
for_sale;189500;3;2;0.09;Dorado;Puerto Rico;646;1380;
for_sale;13700000;5;5;0.25;Dorado;Puerto Rico;646;4200;
for_sale;5195000;3;4;0.22;Dorado;Puerto Rico;646;3500;
for_sale;245000;4;2;0.11;Dorado;Puerto Rico;646;1820;
for_sale;141000;3;2;0.23;Dorado;Puerto Rico;646;1298;
for_sale;375000;3;2;;Vega Alta;Puerto Rico;646;1564;
for_sale;19950000;3;3;;Dorado;Puerto Rico;646;4341;
for_sale;2750000;4;6;0.25;Dorado;Puerto Rico;646;4200;
for_sale;9500000;6;8;0.25;Dorado;Puerto Rico;646;;
for_sale;795000;3;2;;Dorado;Puerto Rico;646;1944;
for_sale;16995000;3;4;;Dorado;Puerto Rico;646;;
for_sale;2100000;4;4;;Dorado;Puerto Rico;646;2624;
for_sale;2500000;5;4;0.24;Dorado;Puerto Rico;646;4791;
for_sale;97000;3;2;0.06;Dorado;Puerto Rico;646;1200;
for_sale;800000;4;4;;Dorado;Puerto Rico;646;882;
for_sale;1200000;3;3;;Dorado;Puerto Rico;646;1983;
for_sale;879000;;;0.2;Dorado;Puerto Rico;646;;
for_sale;199000;3;3;0.25;Mayaguez;Puerto Rico;682;2100;
for_sale;389000;3;2;0.43;Rincon;Puerto Rico;677;1500;
for_sale;720000;3;3;;Aguada;Puerto Rico;677;2715;
for_sale;295000;2;2;;Rincon;Puerto Rico;677;875;
for_sale;2500000;;4;1;Rincon;Puerto Rico;677;;
for_sale;55000;;;0.26;Mayaguez;Puerto Rico;682;;
for_sale;245000;;;0.19;Rincon;Puerto Rico;677;;
for_sale;650000;;;1.4;Rincon;Puerto Rico;;;
for_sale;14000000;;;18.5;Hatillo;Puerto Rico;659;;
for_sale;59000;4;2;0.04;Mayaguez;Puerto Rico;680;960;
for_sale;44000;2;3;0.03;Guanica;Puerto Rico;653;1823;
for_sale;170000;2;1;0.97;Mayaguez;Puerto Rico;680;1475;
for_sale;255200;3;2;0.29;Mayaguez;Puerto Rico;682;2031;
for_sale;109955;4;2;0.05;Mayaguez;Puerto Rico;680;563;
for_sale;38000;;;0.11;Moca;Puerto Rico;676;;
for_sale;699000;;;7.17;Aguada;Puerto Rico;662;;
for_sale;500000;;;8.9;Rincon;Puerto Rico;677;;
for_sale;269000;;;0.74;Rincon;Puerto Rico;677;;
for_sale;299000;;;0.29;Rincon;Puerto Rico;677;;
for_sale;120000;;;0.37;Rincon;Puerto Rico;677;;
for_sale;35000;3;1;0.22;Mayaguez;Puerto Rico;680;746;
for_sale;174900;7;4;0.11;Quebradillas;Puerto Rico;678;2500;
for_sale;50300;3;1;0.23;Mayaguez;Puerto Rico;680;962;
for_sale;55000;5;2;0.32;Mayaguez;Puerto Rico;680;1500;
for_sale;42000;2;1;0.05;Ponce;Puerto Rico;716;714;
for_sale;50500;2;1;0.12;Guanica;Puerto Rico;653;612;
for_sale;40000;2;1;0.12;Hormigueros;Puerto Rico;660;811;
for_sale;90000;2;1;0.11;Hatillo;Puerto Rico;659;784;
for_sale;150000;4;2;0.09;Mayaguez;Puerto Rico;682;1050;
for_sale;140000;3;1;0.52;San Sebastian;Puerto Rico;685;1200;
for_sale;105000;3;1;0.27;Quebradillas;Puerto Rico;678;950;
for_sale;75000;3;1;0.06;Guanica;Puerto Rico;653;1503;
for_sale;145000;3;2;;Ponce;Puerto Rico;716;1235;
for_sale;74300;2;2;0.17;Mayaguez;Puerto Rico;680;850;
for_sale;725000;3;2;2.2;Rincon;Puerto Rico;677;2000;
for_sale;425000;5;5;0.31;Mayaguez;Puerto Rico;682;4387;
for_sale;40000;;;0.16;Hormigueros;Puerto Rico;660;;
for_sale;145000;1;1;;Guanica;Puerto Rico;647;729;
for_sale;310000;;;6.9;Rincon;Puerto Rico;677;;
for_sale;50000;;;0.42;Moca;Puerto Rico;676;;
for_sale;219000;;;0.27;Rincon;Puerto Rico;677;;
for_sale;210000;;;2.95;Lajas;Puerto Rico;667;;
for_sale;220000;;;0.54;Rincon;Puerto Rico;677;;
for_sale;81000;7;4;0.08;Las Marias;Puerto Rico;670;3174;
for_sale;105000;2;1;2.72;San Sebastian;Puerto Rico;685;870;
for_sale;120000;4;3;2.64;Hatillo;Puerto Rico;659;1578;
for_sale;130000;6;2;0.1;Moca;Puerto Rico;676;2002;
for_sale;80000;3;2;0.1;Lajas;Puerto Rico;667;900;
for_sale;500000;3;3;1.94;San German;Puerto Rico;683;2410;
for_sale;339800;5;3;0.18;Mayaguez;Puerto Rico;680;4200;
for_sale;900000;5;3;0.23;Guanica;Puerto Rico;653;4046;
for_sale;499500;3;3;;Rincon;Puerto Rico;677;1357;
for_sale;80000;1;1;;Ponce;Puerto Rico;717;800;
for_sale;35000;;;0.1;Moca;Puerto Rico;676;;
for_sale;65000;;;0.97;Rincon;Puerto Rico;677;;
for_sale;29000;;;0.32;Moca;Puerto Rico;676;;
for_sale;80000;;;0.39;San Sebastian;Puerto Rico;685;;
for_sale;1200000;;;5.04;Rincon;Puerto Rico;677;;
for_sale;500000;;;1.6;Rincon;Puerto Rico;677;;
for_sale;150000;;;0.62;Rincon;Puerto Rico;677;;
for_sale;14500000;6;6;45;Rincon;Puerto Rico;677;10000;
for_sale;69000;8;3;0.97;San Sebastian;Puerto Rico;685;2250;
for_sale;63000;2;1;0.37;Ponce;Puerto Rico;731;803;
for_sale;99000;3;2;0.54;Ponce;Puerto Rico;730;1106;
for_sale;84000;3;1;0.83;Ponce;Puerto Rico;731;599;
for_sale;34000;3;1;0.22;Yauco;Puerto Rico;698;1500;
for_sale;460000;10;9;1.94;San Sebastian;Puerto Rico;685;;
for_sale;269000;4;2;107.64;Isabela;Puerto Rico;662;;
for_sale;110000;3;1;0.05;Ponce;Puerto Rico;730;900;
for_sale;98000;3;1;0.35;Lares;Puerto Rico;669;1427;
for_sale;85000;3;1;0.32;Mayaguez;Puerto Rico;682;1300;
for_sale;290000;4;3;0.59;Mayaguez;Puerto Rico;680;2374;
for_sale;375000;3;3;0.23;Moca;Puerto Rico;676;2400;
for_sale;380000;3;3;0.31;Ponce;Puerto Rico;731;3806;
for_sale;350000;3;3;0.24;Isabela;Puerto Rico;662;2482;
for_sale;167000;3;2;0.25;San German;Puerto Rico;683;1300;
for_sale;131000;4;2;0.08;Ponce;Puerto Rico;731;1460;
for_sale;74900;3;1;0.12;Mayaguez;Puerto Rico;680;1000;
for_sale;400000;7;4;0.39;Mayaguez;Puerto Rico;682;17198;
for_sale;260000;3;2;0.42;San Sebastian;Puerto Rico;685;2100;
for_sale;114900;3;2;;Ponce;Puerto Rico;716;1275;
for_sale;264900;4;3;0.12;Mayaguez;Puerto Rico;680;2300;
for_sale;365000;3;2;0.21;Hatillo;Puerto Rico;659;3515;
for_sale;850000;4;3;0.15;Lajas;Puerto Rico;667;1857;
for_sale;335000;4;2;0.06;Ponce;Puerto Rico;728;2268;
for_sale;225000;4;2;0.09;Ponce;Puerto Rico;728;2710;
for_sale;135000;;;0.56;Rincon;Puerto Rico;677;;
for_sale;39000;;;0.15;Moca;Puerto Rico;676;;
for_sale;50500;;;1.04;Cabo Rojo;Puerto Rico;728;;
for_sale;600000;;;12.24;Rincon;Puerto Rico;677;;
for_sale;350000;;;0.32;Lajas;Puerto Rico;667;;
for_sale;99000;6;3;0.07;Mayaguez;Puerto Rico;682;1858;
for_sale;130000;4;2;0.23;Hatillo;Puerto Rico;659;1384;
for_sale;90000;3;2;;Mayaguez;Puerto Rico;682;1000;
for_sale;380000;3;3;0.52;Mayaguez;Puerto Rico;682;2000;
for_sale;3799000;5;7;0.24;Rincon;Puerto Rico;677;4500;
for_sale;629000;6;5;0.14;Rincon;Puerto Rico;677;3625;
for_sale;425000;2;1;0.07;Rincon;Puerto Rico;677;1000;
for_sale;295000;2;2;;Rincon;Puerto Rico;677;1405;
for_sale;54900;;;0.2;Camuy;Puerto Rico;661;;
for_sale;350000;3;1;0.36;Rincon;Puerto Rico;677;1214;
for_sale;399000;2;2;;Rincon;Puerto Rico;677;1208;
for_sale;599000;12;4;0.12;Rincon;Puerto Rico;677;3000;
for_sale;225000;;;1.18;Rincon;Puerto Rico;677;;
for_sale;569000;;;0.5;Rincon;Puerto Rico;677;;
for_sale;47000;;;0.36;Isabela;Puerto Rico;662;;
for_sale;310000;5;3;0.39;Ponce;Puerto Rico;716;3100;
for_sale;100000;;;0.29;Quebradillas;Puerto Rico;678;;
for_sale;125000;3;1;0.17;Juana Diaz;Puerto Rico;715;1080;
for_sale;85000;6;4;0.79;Orocovis;Puerto Rico;720;2345;
for_sale;55000;2;1;0.09;Toa Baja;Puerto Rico;949;1035;
for_sale;29900;6;2;0.03;Manati;Puerto Rico;674;1200;
for_sale;70000;3;2;0.09;Manati;Puerto Rico;674;2417;
for_sale;103000;7;4;0.69;Toa Alta;Puerto Rico;972;2106;
for_sale;254900;4;2;0.11;Vega Alta;Puerto Rico;692;2500;
for_sale;110000;3;2;0.09;Manati;Puerto Rico;674;951;
for_sale;165000;5;3;0.07;Manati;Puerto Rico;674;1700;
for_sale;108000;3;2;;Vega Baja;Puerto Rico;963;1120;
for_sale;21000;;;1.56;Corozal;Puerto Rico;783;;
for_sale;15900;;;0.15;Florida;Puerto Rico;650;;
for_sale;75000;;;2.57;Naranjito;Puerto Rico;719;;
for_sale;82700;2;2;0.03;Ciales;Puerto Rico;;1111;
for_sale;100000;2;1;0.13;Vega Alta;Puerto Rico;692;1694;
for_sale;105000;4;2;0.15;Vega Alta;Puerto Rico;692;6458;
for_sale;170000;5;3;0.21;Vega Alta;Puerto Rico;692;3080;
for_sale;19900;3;1;0.04;Manati;Puerto Rico;674;595;
for_sale;49300;3;2;0.07;Vega Alta;Puerto Rico;692;800;
for_sale;75500;3;1;0.16;Corozal;Puerto Rico;783;832;
for_sale;80000;3;2;0.26;Toa Alta;Puerto Rico;953;1000;
for_sale;175000;3;2;0.1;Arecibo;Puerto Rico;613;1211;
for_sale;32000;3;1;0.08;Vega Baja;Puerto Rico;693;770;
for_sale;145000;3;3;0.36;Barranquitas;Puerto Rico;794;1015;
for_sale;89000;3;2;;Vega Baja;Puerto Rico;693;1063;
for_sale;70000;3;1;0.15;Toa Alta;Puerto Rico;953;2092;
for_sale;135000;3;2;;Vega Baja;Puerto Rico;693;1158;
for_sale;66500;3;1;;Vega Alta;Puerto Rico;692;805;
for_sale;169000;4;2;0.15;Toa Baja;Puerto Rico;949;1970;
for_sale;300000;4;3;0.15;Manati;Puerto Rico;674;568;
for_sale;320000;3;2;5.82;Orocovis;Puerto Rico;;;
for_sale;70000;;;0.26;Morovis;Puerto Rico;687;;
for_sale;279000;;;18.28;Arecibo;Puerto Rico;652;;
for_sale;115000;6;2;0.39;Coamo;Puerto Rico;725;2329;
for_sale;73700;3;1;0.49;Vega Alta;Puerto Rico;692;945;
for_sale;59000;2;1;0.19;Vega Baja;Puerto Rico;692;959;
for_sale;82000;4;3;0.25;Toa Alta;Puerto Rico;953;1490;
for_sale;96000;6;3;0.08;Vega Baja;Puerto Rico;693;1928;
for_sale;135000;5;2;0.09;Morovis;Puerto Rico;687;1414;
for_sale;57000;3;1;0.08;Coamo;Puerto Rico;769;1009;
for_sale;30000;2;1;0.02;Manati;Puerto Rico;674;896;
for_sale;167000;3;2;1.15;Coamo;Puerto Rico;765;1326;
for_sale;43700;7;2;0.03;Toa Baja;Puerto Rico;949;1130;
for_sale;58000;2;1;0.03;Manati;Puerto Rico;674;784;
for_sale;73300;3;2;0.1;Fajardo;Puerto Rico;738;1150;
for_sale;75000;6;3;0.08;Vega Baja;Puerto Rico;693;1900;
for_sale;70500;3;1;0.18;Toa Alta;Puerto Rico;953;750;
for_sale;81900;3;1;;Vega Alta;Puerto Rico;692;805;
for_sale;115000;3;1;0.07;Florida;Puerto Rico;650;800;
for_sale;94000;3;2;0.15;Comerio;Puerto Rico;782;996;
for_sale;125400;3;2;0.21;Manati;Puerto Rico;674;954;
for_sale;95900;3;1;;Vega Alta;Puerto Rico;692;805;
for_sale;305000;4;2;0.13;Vega Alta;Puerto Rico;692;1784;
for_sale;155000;3;2;;Vega Baja;Puerto Rico;693;1133;
for_sale;98000;3;2;0.11;Vega Baja;Puerto Rico;693;900;
for_sale;99000;3;2;0.07;Toa Alta;Puerto Rico;953;1093;
for_sale;350000;3;2;;Vega Alta;Puerto Rico;692;1747;
for_sale;600000;5;4;0.26;Vega Alta;Puerto Rico;692;2817;
for_sale;250000;;;22.57;Naranjito;Puerto Rico;719;;
for_sale;120000;4;2;0.15;Toa Baja;Puerto Rico;951;1600;
for_sale;79000;6;2;8.42;Vega Baja;Puerto Rico;693;1170;
for_sale;67500;2;2;0.38;Vega Alta;Puerto Rico;692;1000;
for_sale;52000;2;2;0.57;Corozal;Puerto Rico;783;800;
for_sale;88000;3;2;0.42;Vega Alta;Puerto Rico;692;1000;
for_sale;94000;3;2;0.09;Morovis;Puerto Rico;687;1512;
for_sale;192000;3;2;;Vega Alta;Puerto Rico;692;2138;
for_sale;145000;4;2;0.08;Toa Baja;Puerto Rico;949;1800;
for_sale;205000;4;3;0.12;Vega Baja;Puerto Rico;693;1335;
for_sale;295000;6;5;0.24;Vega Baja;Puerto Rico;693;2800;
for_sale;145000;3;2;;Toa Baja;Puerto Rico;949;1219;
for_sale;240000;4;2;0.11;Toa Baja;Puerto Rico;953;1889;
for_sale;50000;;;0.27;Manati;Puerto Rico;674;;
for_sale;957900;;;18.04;Arecibo;Puerto Rico;613;;
for_sale;71000;3;1;0.17;Vega Baja;Puerto Rico;693;824;
for_sale;189000;6;3;0.18;Vega Baja;Puerto Rico;693;2371;
