age;workclass;education;status;occupation;relationship;race;sex;weekhours;country;salary;birthday
58;Private;13;Divorced;Prof-specialty;Not-in-family;White;Female;42;United-States;44375;1962-10-17
19;Private;9;Never-married;Handlers-cleaners;Own-child;White;Male;40;United-States;25906;2001-06-10
55;Federal-gov;14;Married-civ-spouse;Sales;Husband;White;Male;40;United-States;216250;1965-05-12
39;Private;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;60;United-States;178125;1981-07-15
48;Private;10;Divorced;Other-service;Not-in-family;White;Male;45;United-States;35625;1972-01-12
23;Private;13;Never-married;Exec-managerial;Not-in-family;White;Female;40;United-States;30156;1997-02-05
48;Private;4;Married-civ-spouse;Craft-repair;Husband;White;Male;40;Ecuador;26250;1972-02-24
34;Private;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;45;United-States;34625;1986-12-11
29;Private;9;Divorced;Prof-specialty;Not-in-family;White;Female;40;United-States;28718;1991-09-13
27;Local-gov;13;Never-married;Protective-serv;Not-in-family;White;Male;56;United-States;31781;1993-03-21
19;Private;10;Never-married;Sales;Own-child;White;Male;45;United-States;26562;2001-08-25
25;Private;13;Never-married;Tech-support;Unmarried;Black;Female;40;United-States;30968;1995-12-25
63;Private;9;Married-civ-spouse;Transport-moving;Husband;White;Male;16;United-States;38281;1957-08-27
35;Self-emp-inc;13;Divorced;Sales;Not-in-family;White;Female;60;United-States;35031;1985-04-10
37;?;14;Married-civ-spouse;?;Wife;Asian-Pac-Islander;Female;40;?;37062;1983-03-08
22;Private;9;Never-married;Craft-repair;Own-child;White;Male;40;United-States;26750;1998-04-19
36;Private;9;Divorced;Sales;Not-in-family;White;Male;80;United-States;30687;1984-11-28
46;Private;13;Married-civ-spouse;Adm-clerical;Husband;White;Male;40;United-States;180000;1974-12-24
19;Private;10;Never-married;Other-service;Not-in-family;Asian-Pac-Islander;Female;25;United-States;26562;2001-09-29
29;Private;9;Married-civ-spouse;Transport-moving;Husband;White;Male;45;United-States;108125;1991-02-23
53;Private;9;Married-civ-spouse;Sales;Husband;White;Male;40;United-States;153125;1967-07-14
22;Private;10;Married-civ-spouse;Adm-clerical;Wife;Asian-Pac-Islander;Female;40;Laos;27500;1998-01-23
41;Private;9;Divorced;Adm-clerical;Not-in-family;White;Female;40;United-States;32093;1979-09-09
24;Private;12;Never-married;Tech-support;Not-in-family;White;Male;45;United-States;29750;1996-05-17
44;Private;12;Never-married;Prof-specialty;Not-in-family;White;Female;33;United-States;37250;1976-10-29
33;Private;12;Married-civ-spouse;Adm-clerical;Husband;White;Male;40;United-States;137500;1987-06-03
39;Self-emp-inc;10;Married-civ-spouse;Farming-fishing;Husband;White;Male;54;United-States;135416;1981-03-06
24;Private;13;Never-married;Sales;Not-in-family;White;Male;40;United-States;30562;1996-09-02
32;Private;14;Married-civ-spouse;Exec-managerial;Husband;Asian-Pac-Islander;Male;35;Taiwan;149166;1988-01-27
17;?;10;Never-married;?;Own-child;Black;Female;25;United-States;25937;2003-12-06
34;Self-emp-not-inc;13;Divorced;Prof-specialty;Not-in-family;Black;Female;40;United-States;147500;1986-09-10
20;Private;10;Never-married;Sales;Own-child;White;Male;15;United-States;26875;2000-08-18
22;Private;10;Never-married;Machine-op-inspct;Not-in-family;White;Male;40;United-States;27500;1998-04-19
75;Self-emp-not-inc;10;Married-civ-spouse;Sales;Husband;White;Male;40;United-States;44062;1945-07-10
20;Private;3;Married-civ-spouse;Machine-op-inspct;Other-relative;White;Female;40;Mexico;22062;2000-02-28
27;Private;10;Never-married;Tech-support;Not-in-family;White;Female;40;United-States;29062;1993-04-23
60;Private;9;Widowed;Other-service;Not-in-family;White;Female;24;United-States;37437;1960-06-16
37;Self-emp-not-inc;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;40;United-States;30968;1983-11-19
41;Private;10;Married-civ-spouse;Craft-repair;Husband;White;Male;50;United-States;33437;1979-01-27
33;Private;9;Divorced;Transport-moving;Not-in-family;White;Male;45;United-States;29843;1987-01-22
27;Private;7;Never-married;Exec-managerial;Not-in-family;White;Female;40;United-States;26343;1993-01-30
74;Self-emp-not-inc;14;Married-civ-spouse;Craft-repair;Husband;White;Male;10;United-States;53250;1946-02-25
61;Self-emp-not-inc;9;Married-civ-spouse;Farming-fishing;Husband;White;Male;45;United-States;37718;1959-11-22
21;?;11;Never-married;?;Own-child;Black;Female;15;United-States;27906;1999-11-09
41;Private;10;Married-civ-spouse;Prof-specialty;Wife;White;Female;50;United-States;139583;1979-06-11
56;Self-emp-not-inc;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;40;United-States;36312;1964-02-10
64;Private;9;Never-married;Transport-moving;Not-in-family;White;Male;55;United-States;38562;1956-07-13
39;Private;10;Never-married;Craft-repair;Not-in-family;Black;Male;45;United-States;32812;1981-03-01
24;Private;13;Never-married;Adm-clerical;Not-in-family;White;Male;40;United-States;30562;1996-02-07
45;Private;11;Never-married;Other-service;Not-in-family;White;Male;40;United-States;36156;1975-02-21
53;Local-gov;6;Married-civ-spouse;Adm-clerical;Husband;White;Male;40;United-States;30312;1967-05-18
51;Private;9;Married-civ-spouse;Transport-moving;Husband;White;Male;40;United-States;34906;1969-09-30
15;Private;3;Never-married;Other-service;Other-relative;White;Male;48;Mexico;21593;2005-08-05
28;Private;9;Never-married;Craft-repair;Other-relative;White;Male;40;United-States;28437;1992-12-29
47;Private;14;Never-married;Prof-specialty;Not-in-family;White;Male;60;United-States;41437;1973-09-08
17;Private;9;Never-married;Sales;Unmarried;Black;Male;30;Haiti;25343;2003-05-03
43;Private;9;Married-civ-spouse;Other-service;Husband;Black;Male;40;United-States;32656;1977-08-25
24;Private;12;Never-married;Sales;Not-in-family;White;Male;40;United-States;29750;1996-11-06
36;Private;11;Married-civ-spouse;Craft-repair;Husband;White;Male;40;United-States;137083;1984-02-21
34;State-gov;9;Married-civ-spouse;Protective-serv;Husband;White;Male;40;United-States;117500;1986-12-10
31;Private;9;Never-married;Farming-fishing;Not-in-family;White;Male;20;United-States;29281;1989-03-15
20;State-gov;10;Never-married;Protective-serv;Own-child;Black;Female;40;United-States;26875;2000-04-13
41;Self-emp-not-inc;13;Never-married;Sales;Not-in-family;White;Male;42;United-States;37468;1979-11-07
65;?;7;Married-civ-spouse;?;Husband;White;Male;8;United-States;34656;1955-05-24
28;?;11;Divorced;?;Unmarried;White;Female;40;United-States;30312;1992-12-11
54;Private;12;Married-spouse-absent;Other-service;Not-in-family;White;Male;25;Iran;41000;1966-08-09
29;Private;13;Never-married;Prof-specialty;Own-child;White;Male;25;United-States;32593;1991-09-09
31;Private;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;40;United-States;139375;1989-05-13
24;Private;9;Married-civ-spouse;Other-service;Husband;White;Male;40;United-States;27312;1996-10-06
31;Private;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;40;United-States;139375;1989-07-15
44;Local-gov;7;Married-civ-spouse;Transport-moving;Husband;White;Male;30;United-States;30062;1976-07-03
57;?;13;Married-civ-spouse;?;Husband;White;Male;40;United-States;209791;1963-11-19
36;Federal-gov;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;40;United-States;121250;1984-06-08
63;Private;7;Widowed;Other-service;Unmarried;Other;Male;40;United-States;34218;1957-04-13
38;Private;11;Married-civ-spouse;Tech-support;Husband;White;Male;40;United-States;141666;1982-09-28
40;Private;9;Married-civ-spouse;Adm-clerical;Wife;White;Female;35;United-States;31812;1980-07-02
24;Self-emp-not-inc;5;Married-civ-spouse;Craft-repair;Husband;White;Male;40;Portugal;24062;1996-08-03
34;Private;6;Married-civ-spouse;Other-service;Wife;White;Female;24;United-States;26750;1986-10-26
60;Private;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;40;United-States;230833;1960-10-12
41;Private;13;Married-civ-spouse;Transport-moving;Husband;White;Male;45;United-States;37468;1979-10-30
41;Private;13;Divorced;Exec-managerial;Not-in-family;White;Male;45;United-States;166458;1979-02-09
20;Private;9;Married-spouse-absent;Sales;Not-in-family;White;Male;55;United-States;26187;2000-08-29
26;Private;9;Married-civ-spouse;Craft-repair;Husband;White;Male;40;United-States;27875;1994-10-19
54;Self-emp-not-inc;10;Married-civ-spouse;Sales;Husband;White;Male;45;United-States;37500;1966-07-05
20;Private;12;Never-married;Sales;Not-in-family;White;Female;15;United-States;28250;2000-09-07
55;Private;13;Divorced;Exec-managerial;Not-in-family;White;Female;45;United-States;204375;1965-03-23
37;Private;9;Divorced;Sales;Unmarried;White;Female;40;United-States;30968;1983-11-11
24;Federal-gov;10;Never-married;Adm-clerical;Unmarried;White;Female;15;United-States;28125;1996-03-23
15;Private;7;Never-married;Other-service;Own-child;White;Male;10;United-States;23718;2005-04-22
38;State-gov;11;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;38;United-States;141666;1982-08-18
43;Private;9;Married-civ-spouse;Machine-op-inspct;Husband;Black;Male;40;United-States;32656;1977-07-26
42;Private;9;Never-married;Craft-repair;Not-in-family;Black;Male;40;United-States;32375;1978-07-24
18;Local-gov;10;Never-married;Adm-clerical;Own-child;White;Female;10;United-States;26250;2002-12-02
31;Private;9;Married-civ-spouse;Craft-repair;Wife;White;Female;40;United-States;29281;1989-11-10
21;Private;10;Never-married;Sales;Not-in-family;White;Male;40;United-States;27187;1999-10-25
44;Self-emp-not-inc;14;Divorced;Exec-managerial;Not-in-family;White;Male;30;United-States;40125;1976-07-21
36;Private;9;Married-civ-spouse;Sales;Husband;White;Male;50;United-States;30687;1984-01-15
52;Private;9;Divorced;Transport-moving;Not-in-family;White;Male;40;United-States;35187;1968-04-03
44;Private;3;Divorced;Craft-repair;Not-in-family;White;Female;45;United-States;24312;1976-04-26
23;Private;10;Married-civ-spouse;Craft-repair;Husband;White;Male;40;United-States;27812;1997-03-03
44;Private;10;Divorced;Sales;Not-in-family;White;Female;40;United-States;34375;1976-12-13
34;Local-gov;10;Married-civ-spouse;Transport-moving;Wife;White;Female;40;United-States;31250;1986-10-24
21;Private;9;Never-married;Other-service;Not-in-family;White;Female;25;United-States;26468;1999-06-27
27;Private;9;Separated;Machine-op-inspct;Not-in-family;White;Male;40;United-States;28156;1993-03-15
42;Private;10;Married-civ-spouse;Adm-clerical;Wife;White;Female;6;United-States;141666;1978-12-27
17;Private;10;Never-married;Adm-clerical;Own-child;White;Female;16;United-States;25937;2003-03-09
17;Private;9;Never-married;Other-service;Other-relative;White;Female;40;United-States;25343;2003-09-12
33;Private;9;Married-civ-spouse;Other-service;Wife;White;Female;40;United-States;115625;1987-02-24
25;Private;13;Never-married;Craft-repair;Not-in-family;White;Male;50;United-States;30968;1995-11-03
44;Self-emp-not-inc;12;Separated;Craft-repair;Not-in-family;White;Male;40;United-States;37250;1976-01-27
32;State-gov;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;45;?;142083;1988-06-01
32;Private;9;Never-married;Other-service;Not-in-family;White;Female;35;United-States;29562;1988-11-04
42;Private;10;Married-civ-spouse;Tech-support;Husband;White;Male;40;United-States;33750;1978-02-21
43;Private;10;Divorced;Handlers-cleaners;Unmarried;White;Female;40;United-States;34062;1977-04-27
18;?;9;Never-married;?;Other-relative;White;Female;35;United-States;25625;2002-01-02
23;Private;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;55;United-States;117708;1997-01-18
50;Self-emp-inc;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;50;United-States;190833;1970-07-08
18;Private;10;Never-married;Handlers-cleaners;Own-child;White;Male;40;United-States;26250;2002-09-26
26;Private;10;Never-married;Other-service;Not-in-family;White;Female;40;United-States;28750;1994-01-31
48;State-gov;13;Married-civ-spouse;Protective-serv;Husband;White;Male;40;United-States;185416;1972-04-25
32;Private;11;Divorced;Tech-support;Not-in-family;White;Female;64;United-States;31687;1988-06-27
26;Private;4;Married-civ-spouse;Handlers-cleaners;Husband;Other;Male;40;Puerto-Rico;23500;1994-12-21
39;Private;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;65;United-States;169583;1981-09-21
26;Private;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;40;United-States;27875;1994-07-30
44;Self-emp-not-inc;9;Married-civ-spouse;Craft-repair;Husband;White;Male;25;United-States;32937;1976-10-26
26;?;10;Married-civ-spouse;?;Wife;White;Female;40;United-States;108333;1994-02-19
30;Private;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;50;United-States;30000;1990-10-13
39;Local-gov;10;Divorced;Other-service;Not-in-family;Black;Female;24;United-States;32812;1981-11-03
22;Private;9;Never-married;Handlers-cleaners;Unmarried;Black;Female;40;United-States;26750;1998-05-08
31;Private;10;Divorced;Exec-managerial;Unmarried;White;Female;40;United-States;30312;1989-04-08
44;Private;16;Married-civ-spouse;Exec-managerial;Husband;White;Male;60;United-States;203333;1976-08-22
29;State-gov;10;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;40;United-States;29687;1991-07-28
33;Private;8;Divorced;Craft-repair;Not-in-family;White;Male;50;United-States;108333;1987-02-02
50;Private;2;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;40;Mexico;23250;1970-08-17
28;Private;7;Never-married;Other-service;Own-child;White;Female;19;United-States;26562;1992-06-04
32;Local-gov;7;Separated;Machine-op-inspct;Not-in-family;Black;Male;40;United-States;27437;1988-03-20
32;State-gov;9;Divorced;Transport-moving;Unmarried;White;Female;40;United-States;29562;1988-06-05
18;Private;10;Married-civ-spouse;Sales;Husband;White;Male;30;United-States;26250;2002-09-29
15;Private;7;Never-married;Handlers-cleaners;Own-child;White;Male;18;United-States;23718;2005-01-01
30;State-gov;13;Married-civ-spouse;Exec-managerial;Wife;White;Female;40;United-States;136666;1990-01-22
27;Private;9;Divorced;Farming-fishing;Not-in-family;White;Male;40;United-States;28156;1993-11-23
31;Private;6;Never-married;Craft-repair;Unmarried;White;Female;35;United-States;26187;1989-06-29
23;Private;9;Married-civ-spouse;Transport-moving;Husband;White;Male;60;United-States;27031;1997-06-26
34;Federal-gov;14;Never-married;Prof-specialty;Not-in-family;White;Male;40;United-States;35750;1986-01-02
21;Private;9;Never-married;Handlers-cleaners;Not-in-family;White;Male;72;Dominican-Republic;26468;1999-06-21
61;Self-emp-inc;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;40;United-States;168125;1959-09-18
45;Local-gov;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;40;United-States;40562;1975-09-25
78;?;9;Widowed;?;Not-in-family;White;Male;24;United-States;42500;1942-12-05
15;?;7;Never-married;?;Own-child;White;Male;40;United-States;23718;2005-04-10
38;Self-emp-not-inc;13;Married-spouse-absent;Prof-specialty;Not-in-family;White;Female;40;United-States;36250;1982-12-25
28;Private;12;Married-civ-spouse;Other-service;Wife;White;Female;25;United-States;125000;1992-05-26
25;Private;10;Never-married;Craft-repair;Own-child;Asian-Pac-Islander;Male;40;Philippines;28437;1995-05-14
31;Private;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;50;United-States;146250;1989-05-20
32;Local-gov;9;Never-married;Farming-fishing;Not-in-family;Black;Male;60;United-States;29562;1988-08-12
32;Local-gov;10;Never-married;Protective-serv;Not-in-family;White;Female;40;United-States;30625;1988-03-22
21;Private;10;Married-civ-spouse;Adm-clerical;Husband;White;Male;40;United-States;27187;1999-06-19
40;Local-gov;10;Married-civ-spouse;Adm-clerical;Wife;White;Female;40;United-States;33125;1980-05-23
27;Private;13;Never-married;Prof-specialty;Not-in-family;White;Male;40;United-States;31781;1993-03-29
43;Private;9;Divorced;Adm-clerical;Not-in-family;White;Female;28;United-States;32656;1977-01-22
22;Federal-gov;9;Never-married;Armed-Forces;Own-child;White;Male;40;United-States;26750;1998-07-11
42;Private;10;Married-civ-spouse;Prof-specialty;Husband;White;Male;40;United-States;141666;1978-09-27
25;Private;5;Never-married;Craft-repair;Other-relative;White;Male;40;Mexico;24218;1995-12-31
18;Private;10;Never-married;Sales;Not-in-family;White;Male;35;United-States;26250;2002-09-24
42;Private;9;Widowed;Exec-managerial;Unmarried;Black;Female;40;United-States;32375;1978-06-11
49;Private;9;Married-civ-spouse;Craft-repair;Husband;Amer-Indian-Eskimo;Male;40;United-States;34343;1971-10-07
18;Private;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;40;United-States;25625;2002-05-15
15;?;7;Never-married;?;Own-child;White;Female;5;United-States;23718;2005-05-06
17;Private;9;Never-married;Machine-op-inspct;Own-child;Black;Female;40;United-States;25343;2003-04-06
