Invoice ID;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Payment
825-94-5922;Mandalay;Normal;Male;Sports and travel;25.31;2;2.531;53.151;2019-03-02 19:26:00;Ewallet
641-62-7288;Mandalay;Normal;Male;Home and lifestyle;99.92;6;29.976;629.496;2019-03-24 13:33:00;Ewallet
756-93-1854;Naypyitaw;Member;Female;Fashion accessories;83.35;2;8.335;175.035;2019-02-02 14:05:00;Credit card
243-55-8457;Yangon;Normal;Female;Food and beverages;74.44;10;37.22;781.62;2019-02-27 11:40:00;Ewallet
458-10-8612;Naypyitaw;Normal;Male;Health and beauty;64.08;7;22.428;470.988;2019-01-20 12:27:00;Ewallet
501-61-1753;Mandalay;Normal;Female;Home and lifestyle;63.15;6;18.945;397.845;2019-01-03 20:24:00;Ewallet
235-06-8510;Naypyitaw;Member;Male;Home and lifestyle;85.72;3;12.858;270.018;2019-01-24 20:59:00;Ewallet
433-08-7822;Naypyitaw;Normal;Female;Health and beauty;78.89;7;27.6115;579.8415;2019-01-05 19:48:00;Ewallet
361-85-2571;Yangon;Normal;Female;Sports and travel;89.48;5;22.37;469.77;2019-03-30 10:18:00;Cash
131-70-8179;Yangon;Member;Female;Health and beauty;92.09;3;13.8135;290.0835;2019-02-17 16:27:00;Cash
500-02-2261;Naypyitaw;Normal;Female;Food and beverages;57.29;6;17.187;360.927;2019-03-21 17:04:00;Ewallet
720-72-2436;Yangon;Normal;Male;Food and beverages;66.52;4;13.304;279.384;2019-03-02 18:14:00;Ewallet
702-83-5291;Naypyitaw;Member;Male;Fashion accessories;99.82;9;44.919;943.299;2019-03-27 10:43:00;Cash
809-69-9497;Yangon;Normal;Female;Home and lifestyle;45.68;10;22.84;479.64;2019-01-19 19:30:00;Ewallet
449-16-6770;Yangon;Normal;Male;Health and beauty;50.79;5;12.6975;266.6475;2019-02-19 14:53:00;Credit card
333-23-2632;Yangon;Member;Male;Health and beauty;10.08;7;3.528;74.088;2019-03-28 20:14:00;Cash
489-82-1237;Yangon;Normal;Female;Electronic accessories;93.88;7;32.858;690.018;2019-01-05 11:51:00;Credit card
859-97-6048;Naypyitaw;Member;Male;Electronic accessories;84.25;2;8.425;176.925;2019-03-26 14:13:00;Credit card
676-10-2200;Mandalay;Member;Male;Fashion accessories;53.78;1;2.689;56.469;2019-02-03 20:13:00;Ewallet
373-88-1424;Naypyitaw;Member;Male;Home and lifestyle;35.81;5;8.9525;188.0025;2019-02-06 18:44:00;Ewallet
365-16-4334;Mandalay;Normal;Female;Food and beverages;26.43;8;10.572;222.012;2019-02-24 14:26:00;Ewallet
503-21-4385;Mandalay;Member;Male;Health and beauty;39.91;3;5.9865;125.7165;2019-02-21 12:40:00;Ewallet
305-89-2768;Mandalay;Member;Female;Home and lifestyle;21.9;3;3.285;68.985;2019-01-09 18:43:00;Ewallet
574-80-1489;Mandalay;Member;Female;Food and beverages;62.85;4;12.57;263.97;2019-02-25 13:22:00;Ewallet
784-08-0310;Naypyitaw;Member;Female;Food and beverages;21.04;4;4.208;88.368;2019-01-13 13:58:00;Cash
200-40-6154;Mandalay;Member;Male;Home and lifestyle;65.91;6;19.773;415.233;2019-02-09 11:45:00;Cash
846-10-0341;Yangon;Normal;Female;Fashion accessories;42.57;7;14.8995;312.8895;2019-01-06 11:51:00;Cash
577-34-7579;Naypyitaw;Member;Male;Food and beverages;50.49;9;22.7205;477.1305;2019-01-10 17:16:00;Cash
430-02-3888;Mandalay;Normal;Male;Electronic accessories;46.02;6;13.806;289.926;2019-02-07 15:55:00;Cash
867-47-1948;Naypyitaw;Normal;Female;Home and lifestyle;15.8;10;7.9;165.9;2019-01-09 12:07:00;Cash
384-59-6655;Yangon;Member;Female;Food and beverages;98.66;9;44.397;932.337;2019-02-19 15:07:00;Cash
256-58-3609;Naypyitaw;Member;Male;Fashion accessories;91.98;1;4.599;96.579;2019-03-18 15:29:00;Cash
324-92-3863;Yangon;Member;Male;Electronic accessories;20.89;2;2.089;43.869;2019-02-05 18:45:00;Cash
593-08-5916;Yangon;Normal;Female;Fashion accessories;15.5;1;0.775;16.275;2019-03-19 15:23:00;Credit card
364-34-2972;Naypyitaw;Member;Male;Electronic accessories;96.82;3;14.523;304.983;2019-03-30 20:37:00;Cash
794-42-3736;Mandalay;Normal;Male;Food and beverages;33.33;2;3.333;69.993;2019-01-26 14:41:00;Credit card
172-42-8274;Mandalay;Normal;Female;Electronic accessories;38.27;2;3.827;80.367;2019-03-02 18:18:00;Credit card
558-60-5016;Yangon;Normal;Female;Home and lifestyle;33.3;9;14.985;314.685;2019-03-04 15:27:00;Ewallet
195-06-0432;Yangon;Member;Male;Home and lifestyle;81.01;3;12.1515;255.1815;2019-01-13 12:55:00;Credit card
605-03-2706;Yangon;Normal;Female;Health and beauty;15.8;3;2.37;49.77;2019-03-25 18:02:00;Cash
214-30-2776;Mandalay;Member;Female;Electronic accessories;34.49;5;8.6225;181.0725;2019-03-11 19:44:00;Credit card
746-04-1077;Mandalay;Member;Female;Food and beverages;84.63;10;42.315;888.615;2019-01-01 11:36:00;Credit card
448-34-8700;Mandalay;Member;Male;Home and lifestyle;36.91;7;12.9185;271.2885;2019-02-10 13:51:00;Ewallet
452-04-8808;Mandalay;Normal;Male;Electronic accessories;87.08;7;30.478;640.038;2019-01-26 15:17:00;Cash
531-56-4728;Yangon;Normal;Male;Home and lifestyle;80.08;3;12.012;252.252;2019-02-11 15:29:00;Cash
744-82-9138;Naypyitaw;Normal;Male;Fashion accessories;86.13;2;8.613;180.873;2019-02-07 17:59:00;Cash
883-69-1285;Mandalay;Member;Male;Fashion accessories;49.92;2;4.992;104.832;2019-03-06 11:55:00;Credit card
221-25-5073;Yangon;Normal;Female;Food and beverages;74.66;4;14.932;313.572;2019-03-04 10:39:00;Cash
518-71-6847;Mandalay;Member;Male;Food and beverages;26.6;6;7.98;167.58;2019-02-26 15:10:00;Ewallet
156-20-0370;Mandalay;Normal;Female;Electronic accessories;25.45;1;1.2725;26.7225;2019-03-10 18:10:00;Credit card
151-33-7434;Mandalay;Normal;Female;Food and beverages;67.77;1;3.3885;71.1585;2019-02-04 20:43:00;Credit card
728-47-9078;Naypyitaw;Member;Male;Food and beverages;59.59;4;11.918;250.278;2019-01-19 12:46:00;Cash
809-46-1866;Yangon;Normal;Male;Health and beauty;58.15;4;11.63;244.23;2019-01-23 17:44:00;Cash
139-32-4183;Yangon;Member;Female;Sports and travel;97.48;9;43.866;921.186;2019-03-14 14:19:00;Ewallet
148-41-7930;Naypyitaw;Normal;Male;Health and beauty;99.96;7;34.986;734.706;2019-01-23 10:33:00;Cash
189-40-5216;Naypyitaw;Normal;Male;Electronic accessories;96.37;7;33.7295;708.3195;2019-01-09 11:40:00;Cash
374-38-5555;Mandalay;Normal;Female;Fashion accessories;63.71;5;15.9275;334.4775;2019-02-07 19:30:00;Ewallet
764-44-8999;Mandalay;Normal;Female;Health and beauty;14.76;2;1.476;30.996;2019-02-18 14:42:00;Ewallet
552-44-5977;Mandalay;Member;Male;Health and beauty;62;8;24.8;520.8;2019-01-03 19:08:00;Credit card
267-62-7380;Naypyitaw;Member;Male;Electronic accessories;82.34;10;41.17;864.57;2019-03-29 19:12:00;Ewallet
430-53-4718;Mandalay;Member;Male;Health and beauty;75.37;8;30.148;633.108;2019-01-28 15:46:00;Credit card
886-18-2897;Yangon;Normal;Female;Food and beverages;56.56;5;14.14;296.94;2019-03-22 19:06:00;Credit card
602-16-6955;Mandalay;Normal;Female;Sports and travel;76.6;10;38.3;804.3;2019-01-24 18:10:00;Ewallet
745-74-0715;Yangon;Normal;Male;Electronic accessories;58.03;2;5.803;121.863;2019-03-10 20:46:00;Ewallet
690-01-6631;Mandalay;Normal;Male;Fashion accessories;17.49;10;8.745;183.645;2019-02-22 18:35:00;Ewallet
652-49-6720;Naypyitaw;Member;Female;Electronic accessories;60.95;1;3.0475;63.9975;2019-02-18 11:40:00;Ewallet
233-67-5758;Naypyitaw;Normal;Male;Health and beauty;40.35;1;2.0175;42.3675;2019-01-29 13:46:00;Ewallet
303-96-2227;Mandalay;Normal;Female;Home and lifestyle;97.38;10;48.69;1022.49;2019-03-02 17:16:00;Ewallet
727-02-1313;Yangon;Member;Male;Food and beverages;31.84;1;1.592;33.432;2019-02-09 13:22:00;Cash
347-56-2442;Yangon;Normal;Male;Home and lifestyle;65.82;1;3.291;69.111;2019-02-22 15:33:00;Cash
849-09-3807;Yangon;Member;Female;Fashion accessories;88.34;7;30.919;649.299;2019-02-18 13:28:00;Cash
